cid,course_code,serial_no,course_name,department,reg_sel,credits,restrict,time,location,instructor,year,term,quota,authorize_quota,interschool_quota,english,dept_code,note
2591,FPM0064,0067,生物統計與實驗設計,競技碩,必,3,◎課程開放上修,一 2-4,公館 研001,劉有德,110,1,50,10,0,"",AM32,""
2592,FPM0070,0068,運動科學服務,競技碩,必,1,◎課程開放上修,五 9,公館 研001,何仁育,110,1,50,10,0,"",AM32,""
2593,FPM0071,0069,競技運動比賽表現分析概論,競技碩,選,3,◎課程開放上修,四 2-4,公館 研002,劉有德,110,1,50,10,0,"",AM32,""
2594,FPM0072,3311,神經肌肉骨骼生物力學,競技碩,選,3,◎課程開放上修,一 2-4,公館 Ｓ602,未定,110,1,50,10,0,"",AM32,許維君
2595,I0U0001,1387,俄羅斯語（一）,國社學院,選,3,"",四 6-8,本部 樸302,未定,110,1,50,10,3,"",I,""
2596,ETM0001,1391,歐洲文化史,歐文碩,必,3,◎課程開放上修,三 6-8,本部 博404,路狄諾,110,1,20,1,2,是,IM82,""
2597,ETM0035,1392,歐洲表演藝術專題研究,歐文碩,選,3,◎課程開放上修,四 6-8,本部 博404,陳學毅,110,1,20,1,2,是,IM82,""
2598,ETM0057,1393,文化觀光管理專題研究,歐文碩,選,3,◎課程開放上修,二 2-4,本部 博404,劉以德,110,1,20,1,2,是,IM82,""
2599,ETM0061,1394,法國文化與觀光專題研究,歐文碩,選,3,◎課程開放上修,二 7-9,本部 博404,未定,110,1,20,1,2,"",IM82,""
2600,ETM0075,1395,博物館與展覽文化研究,歐文碩,選,3,◎課程開放上修,四 2-4,本部 博404,賴嘉玲,110,1,20,1,2,是,IM82,""
2601,ETM0086,1396,歐洲旅行文學研究專題,歐文碩,選,3,◎課程開放上修,一 6-8,本部 博404,梁孫傑,110,1,20,1,2,是,IM82,""
2602,EAC9007,1470,瞭解南海爭端,東亞系,選,3,◎限大三大四 ◎限碩一碩二碩三以上修習,三 6-8,本部 正102,王冠雄,110,1,50,10,5,"",IU83,政經與區域發展領域，大一與大二不可上修
2603,EAC9014,1471,東亞移民與文化,東亞系,選,3,◎限大三大四 ◎限碩一碩二碩三以上修習,四 6-8,本部 正401,江柏煒 莊仁傑,110,1,50,10,5,"",IU83,文化與應用領域，大一與大二不可上修
2604,EAC9015,1472,程式設計實作與社會科學研究,東亞系,選,3,◎限大三大四 ◎限碩一碩二碩三以上修習,二 6-8,本部 無可用教室,邵軒磊,110,1,50,10,5,"",IU83,政經與區域發展領域，大一與大二不可上修
2605,00UP001,1473,體育,東亞系,必,1,◎限大一修習    允許重複修,五 1-2,本部 操場一,未定,110,1,50,10,0,"",IU83,""
2606,EAU0075,1474,初級韓語（一）,東亞系,選,2,◎限大一修習,二 3-4,本部 樸407,未定,110,1,50,10,0,"",IU83,1. 韓語為母語者不可選課。2. 初級語言課程新生選課第一階段限本系大一修習。（外系生如希望修課，請務必於開學第一週到班上課，並需經授課老師同意後，方可用授權碼加選）
2607,EAU0076,1475,初級日語（一）,東亞系,選,2,◎限大一修習,二 3-4,本部 正405,林賢參,110,1,50,10,0,"",IU83,1. 日語為母語者不可選課。2. 初級語言課程新生選課第一階段限本系大一修習。（外系生如希望修課，請務必於開學第一週到班上課，並需經授課老師同意後，方可用授權碼加選）
2608,EAU0120,1476,臺灣政治與經濟,東亞系,選,3,◎限大一修習,四 6-8,本部 正405,關弘昌,110,1,50,10,5,"",IU83,政經與區域發展領域
2609,EAU0127,1477,創意城市與行銷,東亞系,選,3,◎限大一修習,一 9-A,本部 誠102,江柏煒,110,1,50,10,5,"",IU83,文化與應用領域
2610,EAU0131,1478,統計學,東亞系,選,3,◎限大一修習,三 6-8,本部 教403,林昌平,110,1,28,2,5,"",IU83,政經與區域發展領域
2611,EAU0158,1479,中日文化比較,東亞系,選,3,◎限大一修習,二 6-8,本部 綜508會議室,未定,110,1,50,10,5,"",IU83,文化與應用領域
2612,EAU0175,1480,政治學,東亞系,必,3,◎限大一修習,一 2-4,本部 誠108,未定,110,1,60,10,5,"",IU83,大一共同必修，不開放大二、大三、大四下修
2613,EAU0206,1481,美國外交政策,東亞系,選,3,◎限大一修習,二 6-8,本部 樸407,徐筱琦,110,1,50,10,0,"",IU83,政經與區域發展領域
2614,EAU0207,1482,東北亞區域文化,東亞系,必,3,◎限大一修習,一 6-8,本部 樸401,金恩美,110,1,60,10,5,"",IU83,大一共同必修，不開放大二、大三、大四下修
2615,EAU0213,1483,東亞政經模擬理論,東亞系,選,3,◎限大一修習,二 9-A,本部 綜508會議室,邵軒磊,110,1,50,10,5,"",IU83,政經與區域發展領域
2616,EAU0230,1484,東南亞族群關係與社會變遷,東亞系,選,3,◎限大一修習,二 9-A,本部 誠301,張碧君,110,1,50,10,5,"",IU83,文化與應用領域
2617,EAU0234,1485,東南亞歷史與人物,東亞系,選,3,◎限大一修習,三 6-8,本部 樸407,莊仁傑,110,1,50,10,5,"",IU83,文化與應用領域
2618,EAU0083,1486,中級韓語（一）,東亞系,選,2,◎限大二修習,三 6-7,本部 正106,金恩美,110,1,50,10,5,"",IU83,韓語為母語者不可選課
2619,EAU0085,1487,中級日語（一）,東亞系,選,2,◎限大二修習,一 3-4,本部 綜508會議室,未定,110,1,50,10,5,"",IU83,日語為母語者不可選課
2620,EAU0124,1488,國際政治,東亞系,必,3,◎限大二修習,四 2-4,本部 綜508會議室,關弘昌,110,1,60,10,5,"",IU83,大二共同必修
2621,EAU0148,1489,東亞宗教概論,東亞系,選,3,◎限大二修習,一 6-8,本部 正405,潘鳳娟,110,1,50,10,5,"",IU83,文化與應用領域
2622,EAU0177,1490,文化理論導讀,東亞系,選,3,◎限大二修習,一 9-A,本部 誠105,張碧君,110,1,50,10,5,"",IU83,文化與應用領域
2623,EAU0178,1491,戰後日本外交與防衛政策,東亞系,選,3,◎限大二修習,二 6-8,本部 正405,林賢參,110,1,50,10,5,"",IU83,政經與區域發展領域
2624,EAU0194,1492,國際組織概論,東亞系,選,3,◎限大二修習,二 2-4,本部 教103,王冠雄,110,1,50,10,5,"",IU83,政經與區域發展領域
2625,EAU0202,1493,經濟力量與外交政策,東亞系,選,3,◎限大二修習,四 6-8,本部 樸407,徐筱琦,110,1,50,10,0,"",IU83,政經與區域發展領域
2626,EAU0212,1494,文化創意經營與行銷,東亞系,選,3,◎限大二修習,四 9-A,本部 誠107,未定,110,1,50,10,5,"",IU83,文化與應用領域
2627,EAU0226,1495,東亞的傳統與現代性對話,東亞系,必,3,◎限大二修習,二 9-A,本部 誠102,莊仁傑,110,1,60,10,5,"",IU83,大二共同必修
2628,EAU0051,1496,臺灣企業的東亞經營,東亞系,選,3,◎限大二大三大四修習,二 9-A,本部 誠206,田正利,110,1,50,10,5,"",IU83,政經與區域發展領域，大一不可上修
2629,EAU0191,1497,民初以來的思想與思想家,東亞系,選,3,"",四 6-8,本部 樸206,胡元玲,110,1,50,10,5,"",IU83,文化與應用領域，大一不可上修
2630,EAU0203,1498,中國大陸政經發展,東亞系,選,3,"",二 2-4,本部 正105,范世平,110,1,50,10,5,"",IU83,政經與區域發展領域，大一不可上修
2631,EAU0225,1499,文學、電影中的東亞城市與文化,東亞系,選,3,"",一 6-8,本部 樸402,鄭怡庭,110,1,50,10,5,"",IU83,文化與應用領域，大一不可上修
2632,EAM0002,1397,社會科學方法論,東亞碩,必,3,◎課程不開放上修,二 2-4,本部 東亞系第一教室,關弘昌 林昌平,110,1,50,10,3,"",IM83,1. 政經與區域發展領域必修。2. 上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2633,EAM0039,1398,華僑與僑務政策專題研究,東亞碩,選,3,◎課程不開放上修,三 2-4,本部 東亞系第二教室,范世平,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2634,EAM0044,1399,人文學研究方法論,東亞碩,必,3,◎課程不開放上修,四 2-4,本部 東亞系第一教室,江柏煒 鄭怡庭 莊仁傑,110,1,50,10,3,"",IM83,1. 文化與應用領域必修。2. 上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2635,EAM0046,1400,東亞區域研究,東亞碩,必,3,◎課程不開放上修,二 6-8,本部 東亞系第一教室,張碧君 王冠雄 關弘昌 田正利,110,1,50,10,3,"",IM83,1. 兩領域共同必修，碩士生皆須修習。2.上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2636,EAC8007,1401,東亞宗教與族群關係,東亞碩,選,3,◎課程不開放上修,一 9-A,本部 東亞系第一教室,潘鳳娟,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2637,EAC8009,1402,國家發展與區域研究,東亞碩,選,3,◎限碩二碩三以上◎限博一博二博三博四博五以上修習 ◎課程不開放上修,四 2-4,本部 東亞系資料室,范世平,110,1,50,10,3,"",IM83,1. 碩一不可上修 2. 上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2638,EAC8011,1403,全球化與區域治理,東亞碩,選,3,◎課程不開放上修,四 2-4,本部 東亞系第二教室,徐筱琦,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2639,EAC8014,1404,國際法與國際關係專題研究,東亞碩,選,3,◎課程不開放上修,一 2-4,本部 東亞系第一教室,王冠雄,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2640,EAC8020,1405,東亞經濟發展的空間分析,東亞碩,選,3,◎限碩二碩三以上◎限博一博二博三博四博五以上修習 ◎課程不開放上修,三 2-4,本部 東亞系資料室,林昌平,110,1,50,10,3,"",IM83,1. 一不可上修 2. 上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2641,EAC8021,1406,東亞臺商專題研究,東亞碩,選,3,◎課程不開放上修,三 6-8,本部 教室自排,田正利,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2642,EAC8031,1407,中國大陸專題研究,東亞碩,選,3,◎課程不開放上修,一 9-A,本部 東亞系第二教室,邵軒磊,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2643,EAC8038,1408,現當代思潮批判,東亞碩,選,3,◎課程不開放上修,二 6-8,本部 東亞系第二教室,胡元玲,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2644,EAC8039,1409,漢學與中國模式研究,東亞碩,選,3,◎課程不開放上修,二 9-A,本部 東亞系第一教室,潘鳳娟,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2645,EAC8041,1410,東北亞政經專題研究,東亞碩,選,3,◎課程不開放上修,四 6-8,本部 東亞系第一教室,林賢參,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2646,EAC8042,1411,東南亞文化專題研究,東亞碩,選,3,◎課程不開放上修,二 2-4,本部 東亞系第二教室,張碧君,110,1,50,10,3,"",IM83,上課教室為校本部誠大樓9樓，或綜合大樓7樓。（請參考本系所網頁公告之課表）
2647,EAD0003,1388,東亞區域專題研究,東亞博,必,3,◎課程不開放上修,一 6-8,本部 東亞系第二教室,張碧君 莊仁傑 王冠雄 關弘昌 田正利,110,1,50,10,5,是,ID83,""
2648,CLU0125,3323,中國文學史概論,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎必須先修過【CLU0069  讀寫訓練（四）】,二 6-7,本部 樸303,邱詩雯,110,1,50,10,0,"",IU84,建議大四選修
2649,CLU1003,1541,華語文教學導論,華語系,必,2,"",五 8-9,本部 樸404,陳嘉凌,110,1,50,10,0,"",IU84,本課程自110學年度起為華語文教學系應用華語文學組之雙主修、輔系先修課程。
2650,CLU1015,1542,多媒體與華語教學,華語系,選,3,◎限本系(含雙主修)、輔系修習,三 9-A,本部 教403,未定,110,1,38,2,0,"",IU84,""
2651,CLU1059,1543,認知心理學,華語系,選,3,◎限本系(含雙主修)修習,三 6-8,本部 綜508會議室,張瓅勻,110,1,50,5,0,"",IU84,""
2652,CLU1065,1544,企業實習,華語系,選,2,◎限本系(含雙主修)修習,五 8-A,本部 綜901,邱詩雯,110,1,0,40,0,"",IU84,◎進階服務學習
2653,CLU1078,1545,漢英翻譯,華語系,選,3,◎限本系(含雙主修)修習,三 6-8,本部 正101,未定,110,1,50,10,0,"",IU84,""
2654,00UP001,1500,體育,華語系,必,1,◎限大一修習    允許重複修,一 1-2,本部 操場一,未定,110,1,50,10,0,"",IU84,""
2655,00UP001,1546,體育,華語系,必,1,◎限大一修習    允許重複修,一 1-2,本部 操場一,張容軒,110,1,50,10,0,"",IU84,""
2656,00UP001,1547,體育,華語系,必,1,◎限大一修習    允許重複修,一 1-2,本部 操場一,施亦婕,110,1,50,10,0,"",IU84,""
2657,CLU0013,1501,華語發音與正音,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,三 8-9,本部 樸403,劉崇仁,110,1,50,10,0,"",IU84,""
2658,CLU0045,1502,中國傳統飲食文化,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,四 8-9,本部 樸406,孫懿芬,110,1,50,10,0,"",IU84,""
2659,CLU0062,1503,綜合華語（一）,華語系,必,4,◎限本系(含雙主修)、外籍生修習◎限大一修習◎限華語系「國際華語與文化組」選修,一 3-4,"本部 樸403, 四 3-4 本部 樸403",陳懷萱,110,1,50,10,0,"",IU84,""
2660,CLU0062,1504,綜合華語（一）,華語系,必,4,◎限本系(含雙主修)、外籍生修習◎限大一修習◎限華語系「國際華語與文化組」選修,一 3-4,"本部 樸404, 四 3-4 本部 樸404",孫懿芬,110,1,50,10,0,"",IU84,""
2661,CLU0062,1505,綜合華語（一）,華語系,必,4,◎限本系(含雙主修)、外籍生修習◎限大一修習◎限華語系「國際華語與文化組」選修,一 3-4,"本部 樸406, 四 3-4 本部 樸402",王慧娟,110,1,50,10,0,"",IU84,""
2662,CLU0066,1506,讀寫訓練（一）,華語系,必,4,◎限本系(含雙主修)、外籍生修習◎限大一修習◎限華語系「國際華語與文化組」選修,二 3-4,"本部 樸404, 四 6-7 本部 樸404",李育娟,110,1,50,10,0,"",IU84,""
2663,CLU0066,1507,讀寫訓練（一）,華語系,必,4,◎限本系(含雙主修)、外籍生修習◎限大一修習◎限華語系「國際華語與文化組」選修,二 3-4,"本部 樸105, 四 6-7 本部 樸105",曹靜儀,110,1,50,10,0,"",IU84,""
2664,CLU0066,1508,讀寫訓練（一）,華語系,必,4,◎限本系(含雙主修)、外籍生修習◎限大一修習◎限華語系「國際華語與文化組」選修,二 3-4,"本部 樸406, 四 6-7 本部 樸406",孫懿芬,110,1,50,10,0,"",IU84,""
2665,CLU0070,1509,當代華語（一）,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,二 8-9,本部 樸403,劉崇仁,110,1,50,10,0,"",IU84,""
2666,CLU0070,1510,當代華語（一）,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,二 8-9,本部 樸406,未定,110,1,50,10,0,"",IU84,""
2667,CLU0072,1511,聽力訓練（一）,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,二 6-7,本部 樸402,未定,110,1,50,10,0,"",IU84,""
2668,CLU0072,1512,聽力訓練（一）,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,二 6-7,本部 樸403,劉崇仁,110,1,50,10,0,"",IU84,""
2669,CLU0072,1513,聽力訓練（一）,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,二 6-7,本部 樸404,曹靜儀,110,1,50,10,0,"",IU84,""
2670,CLU0076,1514,會話訓練（一）,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,三 6-7,本部 樸404,曹靜儀,110,1,50,10,0,"",IU84,""
2671,CLU0076,1515,會話訓練（一）,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,一 8-9,本部 樸403,孫懿芬,110,1,50,10,0,"",IU84,""
2672,CLU0076,1516,會話訓練（一）,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,一 8-9,本部 正402A,王慧娟,110,1,50,10,0,"",IU84,""
2673,CLU0111,1517,漢字學習,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎限大一修習 ◎必須先修過(也可以同時修)【CLU0066  讀寫訓練（一）】,一 6-7,本部 樸403,孫懿芬,110,1,50,10,0,"",IU84,""
2674,CLU0115,1548,中國文學史,華語系,必,2,◎限本系(含雙主修)修習◎限大一修習,三 8-9,本部 教103,陳嘉凌,110,1,80,10,0,"",IU84,""
2675,CLU1003,1549,華語文教學導論,華語系,必,2,◎限本系(含雙主修)、輔系修習◎限大一修習,四 1-2,本部 正401,張瓅勻,110,1,50,5,0,"",IU84,""
2676,CLU1003,1550,華語文教學導論,華語系,必,2,◎限本系(含雙主修)、輔系修習◎限大一修習,四 3-4,本部 正401,張瓅勻,110,1,50,5,0,"",IU84,""
2677,CLU1024,1553,德語（一）,華語系,選,2,◎限本系(含雙主修)修習◎限大一修習,三 6-7,本部 正402A,官英華,110,1,50,10,3,"",IU84,""
2678,CLU1025,1554,教育導論,華語系,選,3,◎限本系(含雙主修)修習◎限大一修習,二 9-A,本部 誠305,未定,110,1,50,10,0,"",IU84,""
2679,CLU1029,1555,教育心理學,華語系,選,3,◎限本系(含雙主修)修習◎限大一修習,四 6-8,本部 正402A,官英華,110,1,50,10,3,"",IU84,""
2680,CLU1033,1556,東南亞歷史與社會,華語系,選,3,◎限本系(含雙主修)修習◎限大一修習,一 6-8,本部 正101,吳龍雲,110,1,50,5,3,"",IU84,""
2681,CLU0006,1518,文言文（一）,華語系,必,2,◎限本系(含雙主修)、外籍生修習◎必須先修過【CLU0067  讀寫訓練（二）】,二 6-7,本部 樸406,陳懷萱,110,1,50,10,0,"",IU84,""
2682,CLU0006,1519,文言文（一）,華語系,必,2,◎限本系(含雙主修)、外籍生修習◎必須先修過【CLU0067  讀寫訓練（二）】,四 6-7,本部 樸403,陳懷萱,110,1,50,10,0,"",IU84,""
2683,CLU0016,1520,華語報刊閱讀,華語系,選,2,◎限本系(含雙主修)、外籍生修習◎必須先修過【CLU0067  讀寫訓練（二）】,一 8-9,本部 樸404,陳懷萱,110,1,50,10,0,"",IU84,""
2684,CLU0068,1521,讀寫訓練（三）,華語系,必,4,◎限本系(含雙主修)、外籍生修習◎必須先修過【CLU0067  讀寫訓練（二）】,一 6-7,"本部 正401, 三 6-7 本部 正401",劉崇仁,110,1,50,10,0,"",IU84,""
2685,CLU0068,1522,讀寫訓練（三）,華語系,必,4,◎限本系(含雙主修)、外籍生修習◎必須先修過【CLU0067  讀寫訓練（二）】,一 6-7,"本部 樸406, 三 6-7 本部 樸406",陳寅清,110,1,50,10,0,"",IU84,""
